dataset,mode,sequence_index,sequence_kind,payload_index,char_index,char_sent,bit_in_char,bit_sent,n,cons_mean,cons_var,cons_std,cons_skew,cons_kurt,cons_flicker,e1_mean,e2_mean,e3_mean,e1_var,e2_var,e3_var,e1_flicker,e2_flicker,e3_flicker
PHAN_STRICT_POSTHOC,POST_Q1_1,16,PAYLOAD,12,2,N,2,0,478.0,0.14853556485355648,0.13902505208242155,0.3728606335917236,2.3335635643614707,4.535240536137592,0.25157232704402516,0.0502092050209205,0.03765690376569038,0.060669456066945605,0.04768824075208768,0.03623886136447191,0.05698867316748655,0.10062893081761007,0.07547169811320754,0.11320754716981132
PHAN_STRICT_POSTHOC,POST_Q1_1,17,PAYLOAD,13,3,U,2,1,469.0,0.13432835820895522,0.1376062120103109,0.37095311295406447,2.7508259919146414,7.187789939934678,0.24358974358974358,0.03624733475479744,0.029850746268656716,0.06823027718550106,0.03493346547797108,0.028959679215860998,0.06357490646069076,0.07264957264957266,0.05982905982905983,0.12393162393162394
PHAN_STRICT_POSTHOC,POST_Q1_1,18,PAYLOAD,14,4,S,2,1,469.0,0.14498933901918976,0.1452893922104373,0.38116845647356146,2.807962407009829,9.414076775332678,0.27350427350427353,0.07036247334754797,0.029850746268656716,0.04477611940298507,0.06541159569196359,0.028959679215860998,0.0427712185341947,0.13675213675213677,0.05982905982905983,0.08547008547008547
PHAN_STRICT_POSTHOC,POST_Q1_1,19,PAYLOAD,15,0,J,3,0,507.0,0.15187376725838264,0.14853199195484132,0.385398484629664,2.4433643396143747,5.334958610491341,0.2727272727272727,0.04142011834319527,0.05719921104536489,0.05325443786982249,0.03970449213963095,0.05392746130115271,0.0504184027169917,0.07905138339920949,0.11462450592885376,0.1067193675889328
PHAN_STRICT_POSTHOC,POST_Q1_1,20,PAYLOAD,16,1,A,3,0,472.0,0.13347457627118645,0.14108284257397302,0.37560996069589664,2.847120115041821,7.826300757242452,0.23354564755838642,0.046610169491525424,0.029661016949152543,0.057203389830508475,0.04443766159149671,0.028781241022694633,0.05393116202240736,0.09341825902335456,0.059447983014861996,0.10191082802547771
PHAN_STRICT_POSTHOC,POST_Q1_1,21,PAYLOAD,17,2,N,3,1,457.0,0.13566739606126915,0.1260144889369832,0.35498519537719203,2.4174482249698412,4.808547498531134,0.24342105263157895,0.03938730853391685,0.030634573304157548,0.06564551422319474,0.03783594846037089,0.029696096222629753,0.06133618068556707,0.07456140350877193,0.06140350877192982,0.1162280701754386
PHAN_STRICT_POSTHOC,POST_Q1_1,22,PAYLOAD,18,3,U,3,1,475.0,0.13263157894736843,0.11925096952908587,0.3453273367821984,2.318582996224468,3.93029103324165,0.21729957805907174,0.04631578947368421,0.035789473684210524,0.05052631578947368,0.04417063711911357,0.03450858725761772,0.04797340720221608,0.08227848101265822,0.07172995780590717,0.08016877637130802
PHAN_STRICT_POSTHOC,POST_Q1_1,23,PAYLOAD,19,4,S,3,1,474.0,0.1371308016877637,0.12676476348163576,0.35604039585647546,2.3866699005922056,4.620744416268496,0.26215644820295986,0.05063291139240506,0.035864978902953586,0.05063291139240506,0.04806921967633392,0.034578682191244284,0.04806921967633393,0.09725158562367865,0.07188160676532769,0.1014799154334038
PHAN_STRICT_POSTHOC,POST_Q1_1,24,PAYLOAD,20,0,J,4,1,479.0,0.1419624217118998,0.13433518856699544,0.3665176510988188,2.4264261904868003,5.0436492951477465,0.2405857740585774,0.05219206680584551,0.03966597077244259,0.05010438413361169,0.04946805496837967,0.03809258153512233,0.047593934824203155,0.100418410041841,0.07531380753138076,0.09414225941422594
PHAN_STRICT_POSTHOC,POST_Q1_1,25,PAYLOAD,21,1,A,4,0,506.0,0.1324110671936759,0.13068865315814965,0.36150885626516766,2.6586140814230936,6.514369447994362,0.24752475247524752,0.05928853754940711,0.03557312252964427,0.037549407114624504,0.05577340686465965,0.034307675483135174,0.0361394491399647,0.11485148514851486,0.07128712871287128,0.07326732673267326
PHAN_STRICT_POSTHOC,POST_Q1_1,26,PAYLOAD,22,2,N,4,1,502.0,0.14741035856573706,0.14161679973333757,0.37632007617630175,2.427860688701913,5.164181405099896,0.24151696606786427,0.061752988047808766,0.04780876494023904,0.037848605577689244,0.05793955651497597,0.045523086935128014,0.03641608863351375,0.11377245508982035,0.09181636726546906,0.0718562874251497
PHAN_STRICT_POSTHOC,POST_Q1_1,27,PAYLOAD,23,3,U,4,0,476.0,0.12394957983193278,0.13379616552503354,0.36578158171924613,3.2800995433643694,12.858584800221132,0.21473684210526317,0.04831932773109244,0.031512605042016806,0.04411764705882353,0.045984570298707714,0.03051956076548266,0.0421712802768166,0.08421052631578947,0.06315789473684211,0.08421052631578947
PHAN_STRICT_POSTHOC,POST_Q1_1,28,PAYLOAD,24,4,S,4,0,477.0,0.14675052410901468,0.1377934241349454,0.371205366522287,2.3590035083316816,4.67382839447003,0.2415966386554622,0.05870020964360587,0.029350104821802937,0.05870020964360587,0.05525449503140261,0.028488676168752117,0.05525449503140261,0.1092436974789916,0.0546218487394958,0.11134453781512606
PHAN_STRICT_POSTHOC,POST_Q1_1,29,PAYLOAD,25,0,J,5,0,485.0,0.1360824742268041,0.11756403443511532,0.3428761211211934,2.122734733367829,2.5060027482461855,0.2190082644628099,0.03917525773195876,0.04536082474226804,0.05154639175257732,0.037640556913593366,0.04330322032096929,0.04888936124986714,0.07851239669421488,0.09090909090909091,0.09090909090909091
PHAN_STRICT_POSTHOC,POST_Q1_1,30,PAYLOAD,26,1,A,5,0,506.0,0.13438735177865613,0.12423252980049677,0.3524663527210743,2.4114005876672726,4.721764692784477,0.23366336633663368,0.037549407114624504,0.039525691699604744,0.05731225296442688,0.03613944913996469,0.037963411395272546,0.05402755862456842,0.07128712871287128,0.07920792079207921,0.10693069306930693
PHAN_STRICT_POSTHOC,POST_Q1_1,31,PAYLOAD,27,2,N,5,1,478.0,0.12552301255230125,0.11395108629050611,0.33756641759882766,2.422580295862039,4.470433070430318,0.2138364779874214,0.056485355648535567,0.02092050209205021,0.04811715481171548,0.053294760245794034,0.02048283468426673,0.045801894224540875,0.11320754716981132,0.03773584905660377,0.09224318658280922
PHAN_STRICT_POSTHOC,POST_Q1_1,32,PAYLOAD,28,3,U,5,1,518.0,0.14478764478764478,0.1315461904264993,0.3626929699160149,2.259015800844474,3.902037341115421,0.2514506769825919,0.0444015444015444,0.04054054054054054,0.059845559845559844,0.04243004725630209,0.038897005113221333,0.056264068812331355,0.0851063829787234,0.08123791102514506,0.11218568665377177
PHAN_STRICT_POSTHOC,POST_Q1_1,33,PAYLOAD,29,4,S,5,0,493.0,0.12981744421906694,0.1251352607910339,0.3537446265189535,2.60712096111133,6.077678591107867,0.25203252032520324,0.04462474645030426,0.034482758620689655,0.05070993914807302,0.04263337845455033,0.03329369797859691,0.048138441219671764,0.08943089430894309,0.06910569105691057,0.0975609756097561
PHAN_STRICT_POSTHOC,POST_Q1_1,34,PAYLOAD,30,0,J,6,1,439.0,0.13895216400911162,0.12420026878233302,0.35242058507177615,2.242664247754874,3.581353536178919,0.2511415525114155,0.04100227790432802,0.04328018223234624,0.05466970387243736,0.03932109111098427,0.041407008058281146,0.05168092735093737,0.0821917808219178,0.0821917808219178,0.1050228310502283
PHAN_STRICT_POSTHOC,POST_Q1_1,35,PAYLOAD,31,1,A,6,0,478.0,0.15271966527196654,0.13776456994800512,0.37116649895701137,2.173605608718946,3.5113121086029313,0.2662473794549266,0.06485355648535565,0.03556485355648536,0.05230125523012552,0.06064757269655643,0.0342999947479911,0.04956583393147877,0.12578616352201258,0.06708595387840671,0.09433962264150944
PHAN_STRICT_POSTHOC,POST_Q1_1,36,PAYLOAD,32,2,N,6,1,494.0,0.13765182186234817,0.13894671278008167,0.3727555670678597,2.9065474902838586,10.114088640909396,0.23935091277890466,0.058704453441295545,0.02834008097165992,0.05060728744939271,0.055258240587454335,0.027536920782179678,0.04804618990640726,0.11359026369168357,0.056795131845841784,0.0973630831643002
PHAN_STRICT_POSTHOC,POST_Q1_1,37,PAYLOAD,33,3,U,6,0,505.0,0.14257425742574256,0.13808842270365648,0.3716025063204721,2.4971210655114575,5.5551927885408325,0.24603174603174602,0.04950495049504951,0.033663366336633666,0.0594059405940594,0.0470542103715322,0.032530144103519266,0.05587687481619449,0.0992063492063492,0.06349206349206349,0.11507936507936507
PHAN_STRICT_POSTHOC,POST_Q1_1,38,PAYLOAD,34,4,S,6,1,472.0,0.11016949152542373,0.10650675093363975,0.32635372057575773,2.8497664594317254,7.396685928952497,0.19532908704883228,0.05296610169491525,0.03389830508474576,0.023305084745762712,0.050160693766159135,0.032749209997127264,0.02276195777075552,0.10191082802547771,0.06794055201698514,0.04246284501061571
PHAN_STRICT_POSTHOC,POST_Q1_1,39,PAYLOAD,35,0,J,7,0,476.0,0.12815126050420167,0.11593019560765483,0.3404852355208003,2.3834785564428715,4.26521471306527,0.2063157894736842,0.06302521008403361,0.025210084033613446,0.03991596638655462,0.059053032977897046,0.024574535696631598,0.03832268201398206,0.10947368421052632,0.05052631578947368,0.07157894736842105
PHAN_STRICT_POSTHOC,POST_Q1_1,40,PAYLOAD,36,1,A,7,1,515.0,0.141747572815534,0.13330568385333205,0.36511050909735815,2.40724405880406,4.900552121436843,0.23346303501945526,0.05825242718446602,0.03495145631067961,0.04854368932038835,0.0548590819115845,0.03372985201244227,0.04618719954755397,0.10894941634241245,0.07003891050583658,0.08949416342412451
PHAN_STRICT_POSTHOC,POST_Q1_1,41,PAYLOAD,37,2,N,7,0,507.0,0.15187376725838264,0.1485319919548413,0.3853984846296639,2.443364339614375,5.334958610491347,0.25296442687747034,0.05917159763313609,0.045364891518737675,0.047337278106508875,0.05567031966667833,0.043306918136230825,0.0450964602079759,0.11067193675889328,0.07905138339920949,0.08695652173913043
PHAN_STRICT_POSTHOC,POST_Q1_1,42,PAYLOAD,38,3,U,7,1,453.0,0.12582781456953643,0.12324020876277354,0.3510558484953264,2.705460861786656,6.722889274451948,0.23008849557522124,0.06622516556291391,0.02869757174392936,0.03090507726269316,0.061839393009078536,0.027874021119931383,0.029949953462080126,0.12831858407079647,0.05309734513274336,0.05752212389380531
PHAN_STRICT_POSTHOC,POST_Q1_1,43,PAYLOAD,39,4,S,7,1,488.0,0.14344262295081966,0.14335864015049718,0.37862731036006525,2.8108302808243435,9.407423953677764,0.26283367556468173,0.05737704918032787,0.040983606557377046,0.045081967213114756,0.054084923407686086,0.03930395055092717,0.04304958344531041,0.11088295687885011,0.07802874743326489,0.08624229979466119
PHAN_STRICT_POSTHOC,POST_Q1_1,44,PAYLOAD,40,0,J,8,0,476.0,0.12815126050420167,0.13273691829673048,0.3643307814290888,3.1150797077233707,11.772014930255398,0.21894736842105264,0.037815126050420166,0.04411764705882353,0.046218487394957986,0.036385142292211,0.0421712802768166,0.044082338817880096,0.07578947368421053,0.07578947368421053,0.09263157894736843
PHAN_STRICT_POSTHOC,POST_Q1_1,45,PAYLOAD,41,1,A,8,1,479.0,0.12943632567849686,0.12103329396228223,0.34789839603292544,2.5012690354541505,5.254071902682268,0.2384937238493724,0.05219206680584551,0.027139874739039668,0.05010438413361169,0.04946805496837967,0.026403301938188888,0.04759393482420315,0.10460251046025104,0.05439330543933055,0.100418410041841
PHAN_STRICT_POSTHOC,POST_Q1_1,46,PAYLOAD,42,2,N,8,0,486.0,0.13168724279835392,0.12257616555741839,0.3501087910313284,2.4623047337083075,5.025620705128389,0.23505154639175257,0.047325102880658436,0.03292181069958848,0.051440329218107,0.045085437517993536,0.03183796507984894,0.048794221748039754,0.09484536082474226,0.06597938144329897,0.09484536082474226
PHAN_STRICT_POSTHOC,POST_Q1_1,47,PAYLOAD,43,3,U,8,1,491.0,0.12627291242362526,0.1306946627896848,0.3615171680427982,2.875225862223327,7.974991280418472,0.23673469387755103,0.04276985743380855,0.034623217922606926,0.048879837067209775,0.04094059672890025,0.033424450703290594,0.04649059859549281,0.07755102040816327,0.0653061224489796,0.09795918367346938
PHAN_STRICT_POSTHOC,POST_Q1_1,48,PAYLOAD,44,4,S,8,1,490.0,0.12448979591836734,0.10899208663057061,0.3301394957144186,2.2748578037840175,3.174978027437043,0.20449897750511248,0.04693877551020408,0.044897959183673466,0.0326530612244898,0.044735526863806746,0.04288213244481466,0.031586838817159506,0.08588957055214724,0.08588957055214724,0.065439672801636
REAL,RAW,0,HEADER,-1,-1,,-1,0,1024.0,0.080078125,0.07757186889648438,0.27851726857860065,3.362536027767077,10.481935584854842,0.1544477028347996,0.0263671875,0.0185546875,0.03515625,0.025671958923339844,0.018210411071777344,0.0339202880859375,0.05083088954056696,0.03714565004887586,0.07038123167155426
REAL,RAW,1,HEADER,-1,-1,,-1,1,1024.0,0.0966796875,0.09905147552490234,0.3147244437994964,3.4664505508946464,13.9637756711742,0.1739980449657869,0.01953125,0.04296875,0.0341796875,0.0191497802734375,0.0411224365234375,0.033011436462402344,0.039100684261974585,0.08211143695014662,0.06451612903225806
REAL,RAW,2,HEADER,-1,-1,,-1,0,1024.0,0.0654296875,0.06505489349365234,0.25505860795835206,3.8630445265693596,14.558081413958163,0.12023460410557185,0.025390625,0.0146484375,0.025390625,0.024745941162109375,0.014433860778808594,0.024745941162109375,0.05083088954056696,0.02737047898338221,0.04594330400782014
REAL,RAW,3,HEADER,-1,-1,,-1,1,1024.0,0.0810546875,0.08620357513427734,0.2936044535327714,3.742304624415881,14.350929568702629,0.15053763440860216,0.021484375,0.03125,0.0283203125,0.021022796630859375,0.0302734375,0.027518272399902344,0.043010752688172046,0.06060606060606061,0.05278592375366569
REAL,RAW,4,PAYLOAD,0,0,J,0,0,1024.0,0.0712890625,0.0740194320678711,0.27206512468133637,3.8997676530842442,15.489052823425396,0.13294232649071358,0.029296875,0.01953125,0.0224609375,0.028438568115234375,0.0191497802734375,0.021956443786621094,0.056695992179863146,0.039100684261974585,0.043010752688172046
REAL,RAW,5,PAYLOAD,1,1,A,0,1,1024.0,0.0751953125,0.07344722747802734,0.27101148956829735,3.5126888707297335,11.641708770341712,0.14076246334310852,0.0244140625,0.0322265625,0.0185546875,0.023818016052246094,0.031188011169433594,0.018210411071777344,0.0469208211143695,0.06256109481915934,0.03714565004887586
REAL,RAW,6,PAYLOAD,2,2,N,0,0,1024.0,0.0771484375,0.0790090560913086,0.2810854960529066,3.685130536262944,13.615888368187605,0.14271749755620725,0.0283203125,0.0224609375,0.0263671875,0.027518272399902344,0.021956443786621094,0.025671958923339844,0.05083088954056696,0.043010752688172046,0.05278592375366569
REAL,RAW,7,PAYLOAD,3,3,U,0,0,1024.0,0.0908203125,0.09038448333740234,0.30064012263402623,3.270959936780459,10.30304833846507,0.17008797653958943,0.0380859375,0.021484375,0.03125,0.036635398864746094,0.021022796630859375,0.0302734375,0.07429130009775171,0.043010752688172046,0.056695992179863146
REAL,RAW,8,PAYLOAD,4,4,S,0,1,1024.0,0.080078125,0.08343124389648438,0.28884467088122706,3.68561605772312,13.77065324039652,0.14858260019550343,0.021484375,0.033203125,0.025390625,0.021022796630859375,0.032100677490234375,0.024745941162109375,0.043010752688172046,0.06060606060606061,0.0469208211143695
REAL,RAW,9,PAYLOAD,5,0,J,1,1,1024.0,0.0830078125,0.08393001556396484,0.28970677514335913,3.494653260472417,12.042683706815819,0.15249266862170088,0.0224609375,0.0400390625,0.0205078125,0.021956443786621094,0.038435935974121094,0.020087242126464844,0.043010752688172046,0.07429130009775171,0.04105571847507331
REAL,RAW,10,PAYLOAD,6,1,A,1,0,1024.0,0.087890625,0.09188461303710938,0.30312474830852953,3.5235814355690303,12.528168638984674,0.16226783968719452,0.0390625,0.0126953125,0.0361328125,0.03753662109375,0.012534141540527344,0.034827232360839844,0.07624633431085044,0.02541544477028348,0.06842619745845552
REAL,RAW,11,PAYLOAD,7,2,N,1,0,1024.0,0.0830078125,0.08588314056396484,0.29305825455694784,3.589601251748948,12.967040153972738,0.1603128054740958,0.03515625,0.01953125,0.0283203125,0.0339202880859375,0.0191497802734375,0.027518272399902344,0.06842619745845552,0.039100684261974585,0.056695992179863146
REAL,RAW,12,PAYLOAD,8,3,U,1,0,1024.0,0.0849609375,0.0816488265991211,0.28574258800382046,3.225622021014913,9.471439759698333,0.15347018572825025,0.03515625,0.0185546875,0.03125,0.0339202880859375,0.018210411071777344,0.0302734375,0.06647116324535679,0.03616813294232649,0.05865102639296188
REAL,RAW,13,PAYLOAD,9,4,S,1,0,1024.0,0.078125,0.081787109375,0.28598445652692384,3.7527480513237634,14.344842949431957,0.14467253176930597,0.0361328125,0.015625,0.0263671875,0.034827232360839844,0.015380859375,0.025671958923339844,0.07233626588465299,0.03128054740957967,0.05083088954056696
REAL,RAW,14,PAYLOAD,10,0,J,2,0,1024.0,0.0908203125,0.09624385833740234,0.31023194280634986,3.5121044186493924,12.502426904282418,0.17204301075268819,0.0439453125,0.0166015625,0.0302734375,0.042014122009277344,0.016325950622558594,0.029356956481933594,0.08406647116324535,0.033235581622678395,0.06060606060606061
REAL,RAW,15,PAYLOAD,11,1,A,2,0,1024.0,0.0888671875,0.08682918548583984,0.294667924087166,3.2281490629888734,9.779194044910062,0.1652003910068426,0.0380859375,0.017578125,0.033203125,0.036635398864746094,0.017269134521484375,0.032100677490234375,0.07038123167155426,0.033235581622678395,0.0635386119257087
REAL,RAW,16,PAYLOAD,12,2,N,2,0,1024.0,0.0751953125,0.07540035247802734,0.2745912461788018,3.6388133583145184,12.9994660141667,0.13587487781036167,0.0302734375,0.0205078125,0.0244140625,0.029356956481933594,0.020087242126464844,0.023818016052246094,0.056695992179863146,0.04105571847507331,0.047898338220918865
REAL,RAW,17,PAYLOAD,13,3,U,2,1,1024.0,0.080078125,0.08343124389648438,0.28884467088122706,3.68561605772312,13.77065324039652,0.15249266862170088,0.0224609375,0.03515625,0.0224609375,0.021956443786621094,0.0339202880859375,0.021956443786621094,0.044965786901270774,0.06647116324535679,0.043010752688172046
REAL,RAW,18,PAYLOAD,14,4,S,2,1,1024.0,0.0771484375,0.0751028060913086,0.274048911859377,3.4508969475915348,11.157892308398655,0.1436950146627566,0.025390625,0.029296875,0.0224609375,0.024745941162109375,0.028438568115234375,0.021956443786621094,0.04985337243401759,0.056695992179863146,0.044965786901270774
REAL,RAW,19,PAYLOAD,15,0,J,3,0,1024.0,0.0947265625,0.0974721908569336,0.312205366476833,3.329896062367566,11.002330417749247,0.17204301075268819,0.044921875,0.01953125,0.0302734375,0.042903900146484375,0.0191497802734375,0.029356956481933594,0.08406647116324535,0.03714565004887586,0.05865102639296188
REAL,RAW,20,PAYLOAD,16,1,A,3,0,1024.0,0.080078125,0.07561874389648438,0.27498862503108085,3.234434192770955,9.111504783840543,0.14467253176930597,0.0302734375,0.0166015625,0.033203125,0.029356956481933594,0.016325950622558594,0.032100677490234375,0.056695992179863146,0.033235581622678395,0.06060606060606061
REAL,RAW,21,PAYLOAD,17,2,N,3,1,1024.0,0.083984375,0.08083724975585938,0.2843189226130744,3.2520442779279777,9.662961421721814,0.14858260019550343,0.01953125,0.0390625,0.025390625,0.0191497802734375,0.03753662109375,0.024745941162109375,0.039100684261974585,0.07624633431085044,0.044965786901270774
REAL,RAW,22,PAYLOAD,18,3,U,3,1,1024.0,0.0791015625,0.0787038803100586,0.28054211860264155,3.5103628033670455,11.949114331496615,0.1544477028347996,0.0205078125,0.0341796875,0.0244140625,0.020087242126464844,0.033011436462402344,0.023818016052246094,0.039100684261974585,0.06842619745845552,0.04887585532746823
REAL,RAW,23,PAYLOAD,19,4,S,3,1,1024.0,0.0634765625,0.0692129135131836,0.2630834725200038,4.357101755318367,19.96291012623216,0.12316715542521994,0.015625,0.0263671875,0.021484375,0.015380859375,0.025671958923339844,0.021022796630859375,0.02932551319648094,0.05278592375366569,0.043010752688172046
REAL,RAW,24,PAYLOAD,20,0,J,4,1,1024.0,0.078125,0.089599609375,0.29933193844793776,4.0783940499639515,17.387329329046917,0.14467253176930597,0.0302734375,0.0234375,0.0244140625,0.029356956481933594,0.02288818359375,0.023818016052246094,0.05865102639296188,0.043010752688172046,0.04887585532746823
REAL,RAW,25,PAYLOAD,21,1,A,4,0,1024.0,0.07421875,0.0765228271484375,0.27662759650555024,3.7891110024176298,14.510108995048746,0.1348973607038123,0.0263671875,0.017578125,0.0302734375,0.025671958923339844,0.017269134521484375,0.029356956481933594,0.05083088954056696,0.03519061583577713,0.056695992179863146
REAL,RAW,26,PAYLOAD,22,2,N,4,1,1024.0,0.0888671875,0.09073543548583984,0.30122323198226236,3.412605329547772,11.540342809020366,0.1652003910068426,0.0205078125,0.044921875,0.0234375,0.020087242126464844,0.042903900146484375,0.02288818359375,0.04105571847507331,0.08504398826979472,0.0469208211143695
REAL,RAW,27,PAYLOAD,23,3,U,4,0,1024.0,0.091796875,0.09118270874023438,0.3019647475124114,3.2450820175174604,10.109360404638798,0.17790811339198437,0.0361328125,0.017578125,0.0380859375,0.034827232360839844,0.017269134521484375,0.036635398864746094,0.07233626588465299,0.03519061583577713,0.07233626588465299
REAL,RAW,28,PAYLOAD,24,4,S,4,0,1024.0,0.072265625,0.07290267944335938,0.2700049618865538,3.7421745520823757,13.873057231740628,0.13294232649071358,0.03125,0.017578125,0.0234375,0.0302734375,0.017269134521484375,0.02288818359375,0.06060606060606061,0.03519061583577713,0.044965786901270774
REAL,RAW,29,PAYLOAD,25,0,J,5,0,1024.0,0.080078125,0.08929061889648438,0.29881535920444985,4.154515422074579,20.282454240905864,0.15053763440860216,0.0400390625,0.0166015625,0.0234375,0.038435935974121094,0.016325950622558594,0.02288818359375,0.0801564027370479,0.033235581622678395,0.0469208211143695
REAL,RAW,30,PAYLOAD,26,1,A,5,0,1024.0,0.0888671875,0.09073543548583984,0.30122323198226236,3.412605329547772,11.540342809020366,0.1681329423264907,0.041015625,0.021484375,0.0263671875,0.039333343505859375,0.021022796630859375,0.025671958923339844,0.0801564027370479,0.043010752688172046,0.05278592375366569
REAL,RAW,31,PAYLOAD,27,2,N,5,1,1024.0,0.0703125,0.07122802734375,0.26688579457091754,3.814797867132776,14.501970424902467,0.13685239491691104,0.017578125,0.0322265625,0.0205078125,0.017269134521484375,0.031188011169433594,0.020087242126464844,0.03519061583577713,0.06451612903225806,0.04105571847507331
REAL,RAW,32,PAYLOAD,28,3,U,5,1,1024.0,0.080078125,0.07561874389648438,0.27498862503108085,3.2344341927709546,9.111504783840543,0.14858260019550343,0.0146484375,0.0390625,0.0263671875,0.014433860778808594,0.03753662109375,0.025671958923339844,0.02932551319648094,0.07429130009775171,0.05278592375366569
REAL,RAW,33,PAYLOAD,29,4,S,5,0,1024.0,0.09375,0.1025390625,0.32021721143623744,3.557852837378081,12.931156462585033,0.16715542521994134,0.04296875,0.0185546875,0.0322265625,0.0411224365234375,0.018210411071777344,0.031188011169433594,0.08113391984359726,0.03519061583577713,0.06060606060606061
REAL,RAW,34,PAYLOAD,30,0,J,6,1,1024.0,0.078125,0.072021484375,0.26836818808308854,3.1440015525937444,7.884745762711869,0.14076246334310852,0.021484375,0.03125,0.025390625,0.021022796630859375,0.0302734375,0.024745941162109375,0.04105571847507331,0.06060606060606061,0.04887585532746823
REAL,RAW,35,PAYLOAD,31,1,A,6,0,1024.0,0.078125,0.073974609375,0.27198273727389394,3.2887843663278074,9.494428650785867,0.14076246334310852,0.0302734375,0.017578125,0.0302734375,0.029356956481933594,0.017269134521484375,0.029356956481933594,0.05865102639296188,0.033235581622678395,0.056695992179863146
REAL,RAW,36,PAYLOAD,32,2,N,6,1,1024.0,0.083984375,0.08474349975585938,0.29110736808926596,3.464936884895422,11.804850862823457,0.1466275659824047,0.01953125,0.044921875,0.01953125,0.0191497802734375,0.042903900146484375,0.0191497802734375,0.039100684261974585,0.08406647116324535,0.03714565004887586
REAL,RAW,37,PAYLOAD,33,3,U,6,0,1024.0,0.06640625,0.0659027099609375,0.2567152312601212,3.824460896126108,14.222475027958161,0.12903225806451613,0.0244140625,0.017578125,0.0244140625,0.023818016052246094,0.017269134521484375,0.023818016052246094,0.04887585532746823,0.03519061583577713,0.0469208211143695
REAL,RAW,38,PAYLOAD,34,4,S,6,1,1024.0,0.0908203125,0.09233760833740234,0.3038710389908889,3.3575894980759706,11.11141864361247,0.1681329423264907,0.02734375,0.0400390625,0.0234375,0.0265960693359375,0.038435935974121094,0.02288818359375,0.05278592375366569,0.07820136852394917,0.044965786901270774
REAL,RAW,39,PAYLOAD,35,0,J,7,0,1024.0,0.0751953125,0.07930660247802734,0.2816142796060373,3.85855864145599,15.270321686515246,0.13880742913000976,0.02734375,0.01953125,0.0283203125,0.0265960693359375,0.0191497802734375,0.027518272399902344,0.05083088954056696,0.03714565004887586,0.056695992179863146
REAL,RAW,40,PAYLOAD,36,1,A,7,1,1024.0,0.083984375,0.08474349975585938,0.29110736808926596,3.4649368848954216,11.80485086282346,0.15053763440860216,0.0244140625,0.0380859375,0.021484375,0.023818016052246094,0.036635398864746094,0.021022796630859375,0.04887585532746823,0.07038123167155426,0.04105571847507331
REAL,RAW,41,PAYLOAD,37,2,N,7,0,1024.0,0.0771484375,0.0770559310913086,0.27758950104661484,3.5733260881080415,12.45907829511099,0.14467253176930597,0.041015625,0.0107421875,0.025390625,0.039333343505859375,0.010626792907714844,0.024745941162109375,0.07624633431085044,0.021505376344086023,0.04887585532746823
REAL,RAW,42,PAYLOAD,38,3,U,7,1,1024.0,0.0830078125,0.07611751556396484,0.27589402959100956,3.0228431410288725,7.137580655265296,0.1573802541544477,0.0234375,0.0400390625,0.01953125,0.02288818359375,0.038435935974121094,0.0191497802734375,0.04594330400782014,0.07820136852394917,0.03714565004887586
REAL,RAW,43,PAYLOAD,39,4,S,7,1,1024.0,0.09375,0.1142578125,0.338020432074749,4.001427056530712,17.676528599605525,0.18572825024437928,0.0224609375,0.0400390625,0.03125,0.021956443786621094,0.038435935974121094,0.0302734375,0.044965786901270774,0.0801564027370479,0.06060606060606061
REAL,RAW,44,PAYLOAD,40,0,J,8,0,1024.0,0.080078125,0.07757186889648438,0.27851726857860065,3.362536027767077,10.481935584854842,0.14467253176930597,0.029296875,0.0224609375,0.0283203125,0.028438568115234375,0.021956443786621094,0.027518272399902344,0.05474095796676442,0.044965786901270774,0.056695992179863146
REAL,RAW,45,PAYLOAD,41,1,A,8,1,1024.0,0.0849609375,0.0796957015991211,0.2823042713086734,3.1066144429218903,8.237835847689784,0.16226783968719452,0.015625,0.04296875,0.0263671875,0.015380859375,0.0411224365234375,0.025671958923339844,0.03128054740957967,0.08406647116324535,0.05278592375366569
REAL,RAW,46,PAYLOAD,42,2,N,8,0,1024.0,0.08203125,0.0870208740234375,0.29499300673649453,3.709317129933845,14.069313907065336,0.1544477028347996,0.037109375,0.0205078125,0.0244140625,0.035732269287109375,0.020087242126464844,0.023818016052246094,0.07233626588465299,0.039100684261974585,0.04887585532746823
REAL,RAW,47,PAYLOAD,43,3,U,8,1,1024.0,0.07421875,0.0745697021484375,0.27307453588432135,3.672558940245696,13.281896835329267,0.1348973607038123,0.017578125,0.0322265625,0.0244140625,0.017269134521484375,0.031188011169433594,0.023818016052246094,0.033235581622678395,0.06256109481915934,0.0469208211143695
REAL,RAW,48,PAYLOAD,44,4,S,8,1,1024.0,0.0791015625,0.0747976303100586,0.27349155436696504,3.261364378576751,9.300386941554734,0.14467253176930597,0.0185546875,0.0390625,0.021484375,0.018210411071777344,0.03753662109375,0.021022796630859375,0.03714565004887586,0.07331378299120235,0.04007820136852395
REAL,POST_Q1_1,0,HEADER,-1,-1,,-1,0,487.0,0.14168377823408623,0.1298230375807968,0.36030964125429227,2.3152394158700926,4.224525969329262,0.25102880658436216,0.045174537987679675,0.03490759753593429,0.061601642710472276,0.04313379910527937,0.033689057170203526,0.05780688032584361,0.0823045267489712,0.06995884773662552,0.11934156378600823
