dataset,mode,sequence_index,sequence_kind,payload_index,char_index,bit_in_char,bit_sent,cycle,e1_mean,e2_mean,e3_mean,cons_mean,e1_minus_e2,e1_minus_e3,e2_minus_e3,e1_ratio_e2,e2_ratio_e1,e1_share,e2_share,e3_share,e1_var,e2_var,e3_var,cons_var,e1_flicker,e2_flicker,e3_flicker,cons_flicker,cycle_scope
REAL,RAW,26,PAYLOAD,10,0,2,0,2,0.021484375,0.048828125,0.03125,0.1015625,-0.02734375,-0.009765625,0.017578125,0.4399909889845456,2.272621492526893,0.21153637871873263,0.48076449708802865,0.30768927813633834,0.021022796630859375,0.046443939208984375,0.0302734375,0.09124755859375,0.03913894324853229,0.09001956947162426,0.06262230919765166,0.18395303326810175,cycle
REAL,RAW,27,PAYLOAD,11,1,2,0,2,0.029296875,0.041015625,0.0390625,0.109375,-0.01171875,-0.009765625,0.001953125,0.7142682997443109,1.399952214964396,0.2678546938999415,0.3749965714599181,0.35713959186658867,0.028438568115234375,0.039333343505859375,0.03753662109375,0.120849609375,0.0547945205479452,0.07632093933463796,0.07240704500978473,0.1917808219178082,cycle
REAL,RAW,28,PAYLOAD,12,2,2,0,2,0.037109375,0.03515625,0.033203125,0.10546875,0.001953125,0.00390625,0.001953125,1.0555255317182088,0.9473428926546821,0.35184851580666493,0.33333017286947203,0.31481182993227913,0.035732269287109375,0.0339202880859375,0.032100677490234375,0.1138763427734375,0.07045009784735812,0.07045009784735812,0.06653620352250489,0.19569471624266144,cycle
REAL,RAW,29,PAYLOAD,13,3,2,1,2,0.041015625,0.04296875,0.033203125,0.1171875,-0.001953125,0.0078125,0.009765625,0.9545232401864102,1.0475935062916562,0.34999701335881933,0.3666635378044774,0.28333091557618706,0.039333343505859375,0.0411224365234375,0.032100677490234375,0.11517333984375,0.0821917808219178,0.08610567514677103,0.06262230919765166,0.21526418786692758,cycle
REAL,RAW,30,PAYLOAD,14,4,2,1,2,0.041015625,0.05078125,0.0234375,0.115234375,-0.009765625,0.017578125,0.02734375,0.8076764026800702,1.2380650528901391,0.355929114649039,0.44067414194642923,0.20338806551373656,0.039333343505859375,0.0482025146484375,0.02288818359375,0.12148666381835938,0.07827788649706457,0.09001956947162426,0.046966731898238745,0.2035225048923679,cycle
REAL,RAW,31,PAYLOAD,15,0,3,0,2,0.048828125,0.0390625,0.056640625,0.14453125,0.009765625,-0.0078125,-0.017578125,1.249968000819179,0.7999836163355374,0.33783550038140275,0.2702684003051222,0.3918891804424272,0.046443939208984375,0.03753662109375,0.053432464599609375,0.1509857177734375,0.09784735812133072,0.07436399217221135,0.1095890410958904,0.2583170254403131,cycle
REAL,RAW,32,PAYLOAD,16,1,3,0,2,0.041015625,0.0390625,0.052734375,0.1328125,0.001953125,-0.01171875,-0.013671875,1.0499731206881104,0.9523577329924147,0.30882120416975684,0.29411543254262557,0.3970558339325445,0.039333343505859375,0.03753662109375,0.049953460693359375,0.13861083984375,0.07827788649706457,0.07436399217221135,0.09784735812133072,0.23874755381604695,cycle
REAL,RAW,33,PAYLOAD,17,2,3,1,2,0.0390625,0.025390625,0.015625,0.080078125,0.013671875,0.0234375,0.009765625,1.5384009491318495,0.649983360425973,0.48779878651271474,0.3170692112332646,0.1951195146050859,0.03753662109375,0.024745941162109375,0.015380859375,0.08147811889648438,0.07827788649706457,0.050880626223091974,0.03131115459882583,0.15655577299412915,cycle
REAL,RAW,34,PAYLOAD,18,3,3,1,2,0.03515625,0.0390625,0.037109375,0.111328125,-0.00390625,-0.001953125,0.001953125,0.8999769605898089,1.111079507071799,0.31578663714459265,0.35087404127176963,0.33333033920818117,0.0339202880859375,0.03753662109375,0.035732269287109375,0.11846542358398438,0.06262230919765166,0.07436399217221135,0.06653620352250489,0.1917808219178082,cycle
REAL,RAW,35,PAYLOAD,19,4,3,1,2,0.03515625,0.03515625,0.03515625,0.10546875,0.0,0.0,0.0,0.999971556364619,0.999971556364619,0.33333017286947203,0.33333017286947203,0.33333017286947203,0.0339202880859375,0.0339202880859375,0.0339202880859375,0.1060638427734375,0.06653620352250489,0.06653620352250489,0.06653620352250489,0.1761252446183953,cycle
REAL,RAW,36,PAYLOAD,20,0,4,1,2,0.025390625,0.0390625,0.048828125,0.11328125,-0.013671875,-0.0234375,-0.009765625,0.649983360425973,1.5384009491318495,0.2241359524550404,0.34482454223852366,0.4310306777981546,0.024745941162109375,0.03753662109375,0.046443939208984375,0.1121673583984375,0.050880626223091974,0.07436399217221135,0.08610567514677103,0.2035225048923679,cycle
REAL,RAW,37,PAYLOAD,21,1,4,0,2,0.0390625,0.03515625,0.03125,0.10546875,0.00390625,0.0078125,0.00390625,1.111079507071799,0.8999769605898089,0.37036685874385783,0.33333017286947203,0.2962934869950863,0.03753662109375,0.0339202880859375,0.0302734375,0.1099700927734375,0.07436399217221135,0.06653620352250489,0.05870841487279843,0.1917808219178082,cycle
REAL,RAW,38,PAYLOAD,22,2,4,1,2,0.025390625,0.037109375,0.025390625,0.087890625,-0.01171875,0.0,0.01171875,0.6841920891394927,1.461480901675257,0.28888560201270597,0.4222174183262626,0.28888560201270597,0.024745941162109375,0.035732269287109375,0.024745941162109375,0.08797836303710938,0.050880626223091974,0.06653620352250489,0.050880626223091974,0.15655577299412915,cycle
REAL,RAW,39,PAYLOAD,23,3,4,0,2,0.04296875,0.033203125,0.037109375,0.11328125,0.009765625,0.005859375,-0.00390625,1.2940786724541002,0.772709289674713,0.37930699646237603,0.2931008609027451,0.3275833151265975,0.0411224365234375,0.032100677490234375,0.035732269287109375,0.1121673583984375,0.08610567514677103,0.05870841487279843,0.07436399217221135,0.19569471624266144,cycle
REAL,RAW,40,PAYLOAD,24,4,4,0,2,0.048828125,0.037109375,0.0390625,0.125,0.01171875,0.009765625,-0.001953125,1.3157540175759475,0.7599844355187606,0.3906218750249998,0.29687262501899986,0.3124975000199998,0.046443939208984375,0.035732269287109375,0.03753662109375,0.1328125,0.09197651663405088,0.07436399217221135,0.07436399217221135,0.22504892367906065,cycle
REAL,RAW,41,PAYLOAD,25,0,5,0,2,0.041015625,0.048828125,0.02734375,0.1171875,-0.0078125,0.013671875,0.021484375,0.8399827971523143,1.1904471662405183,0.34999701335881933,0.4166631111414516,0.2333313422392129,0.039333343505859375,0.046443939208984375,0.0265960693359375,0.11517333984375,0.07827788649706457,0.09001956947162426,0.050880626223091974,0.20743639921722112,cycle
REAL,RAW,42,PAYLOAD,26,1,5,0,2,0.0234375,0.041015625,0.029296875,0.09375,-0.017578125,-0.005859375,0.01171875,0.5714146397954488,1.749925336518975,0.24999733336177749,0.4374953333831106,0.3124966667022218,0.02288818359375,0.039333343505859375,0.028438568115234375,0.0966796875,0.046966731898238745,0.0821917808219178,0.0547945205479452,0.17221135029354206,cycle
REAL,RAW,43,PAYLOAD,27,2,5,1,2,0.03515625,0.041015625,0.0390625,0.115234375,-0.005859375,-0.00390625,0.001953125,0.8571219596931732,1.1666334824253888,0.30508209827060484,0.355929114649039,0.33898010918956095,0.0339202880859375,0.039333343505859375,0.03753662109375,0.11367416381835938,0.06653620352250489,0.0821917808219178,0.07436399217221135,0.21526418786692758,cycle
REAL,RAW,44,PAYLOAD,28,3,5,1,2,0.037109375,0.029296875,0.056640625,0.123046875,0.0078125,-0.01953125,-0.02734375,1.2666234325868344,0.7894524105455685,0.30158485061200774,0.23809330311474294,0.4603137193551697,0.035732269287109375,0.028438568115234375,0.053432464599609375,0.13915634155273438,0.07045009784735812,0.05870841487279843,0.11350293542074363,0.23483365949119372,cycle
REAL,RAW,45,PAYLOAD,29,4,5,0,2,0.052734375,0.0390625,0.0390625,0.130859375,0.013671875,0.013671875,0.0,1.3499654408847133,0.7407266943678698,0.40298199512266414,0.2985051815723438,0.2985051815723438,0.049953460693359375,0.03753662109375,0.03753662109375,0.13326644897460938,0.09393346379647749,0.07045009784735812,0.07632093933463796,0.22113502935420742,cycle
REAL,RAW,46,PAYLOAD,30,0,6,1,2,0.037109375,0.044921875,0.041015625,0.123046875,-0.0078125,-0.00390625,0.00390625,0.8260685675171057,1.2104936961698716,0.30158485061200774,0.3650763981092725,0.3333306243606401,0.035732269287109375,0.042903900146484375,0.039333343505859375,0.11962509155273438,0.07436399217221135,0.08806262230919765,0.0821917808219178,0.22113502935420742,cycle
REAL,RAW,47,PAYLOAD,31,1,6,0,2,0.03515625,0.037109375,0.025390625,0.09765625,-0.001953125,0.009765625,0.01171875,0.9473428926546821,1.0555255317182088,0.35999631363774837,0.37999610883984547,0.2599973376272627,0.0339202880859375,0.035732269287109375,0.024745941162109375,0.0998382568359375,0.07045009784735812,0.07436399217221135,0.046966731898238745,0.1761252446183953,cycle
REAL,RAW,48,PAYLOAD,32,2,6,1,2,0.046875,0.029296875,0.03515625,0.111328125,0.017578125,0.01171875,-0.005859375,1.5999453885307382,0.624986666951105,0.42104884952612354,0.2631555309538272,0.31578663714459265,0.044677734375,0.028438568115234375,0.0339202880859375,0.10674667358398438,0.08610567514677103,0.05870841487279843,0.07045009784735812,0.19569471624266144,cycle
REAL,RAW,49,PAYLOAD,33,3,6,0,2,0.03125,0.037109375,0.01953125,0.087890625,-0.005859375,0.01171875,0.017578125,0.8420825712486063,1.1874620012159611,0.3555515101694843,0.4222174183262626,0.22221969385592769,0.0302734375,0.035732269287109375,0.0191497802734375,0.08797836303710938,0.05870841487279843,0.07436399217221135,0.03913894324853229,0.1643835616438356,cycle
REAL,RAW,50,PAYLOAD,34,4,6,1,2,0.01953125,0.03515625,0.044921875,0.099609375,-0.015625,-0.025390625,-0.009765625,0.5555397535358995,1.7999078447183503,0.19607646291864678,0.3529376332535642,0.4509758647128876,0.0191497802734375,0.0339202880859375,0.042903900146484375,0.09749984741210938,0.03913894324853229,0.07045009784735812,0.08610567514677103,0.1761252446183953,cycle
REAL,RAW,51,PAYLOAD,35,0,7,0,2,0.033203125,0.052734375,0.041015625,0.126953125,-0.01953125,-0.0078125,0.01171875,0.6296176902126893,1.588187461648214,0.2615364014363456,0.41538134345772537,0.32307437824489754,0.032100677490234375,0.049953460693359375,0.039333343505859375,0.12646102905273438,0.06262230919765166,0.09784735812133072,0.0821917808219178,0.2309197651663405,cycle
REAL,RAW,52,PAYLOAD,36,1,7,1,2,0.03125,0.037109375,0.02734375,0.095703125,-0.005859375,0.00390625,0.009765625,0.8420825712486063,1.1874620012159611,0.32652720036884514,0.38775105043800356,0.2857113003227395,0.0302734375,0.035732269287109375,0.0265960693359375,0.09045028686523438,0.06262230919765166,0.07436399217221135,0.0547945205479452,0.18395303326810175,cycle
REAL,RAW,53,PAYLOAD,37,2,7,0,2,0.046875,0.0234375,0.03125,0.1015625,0.0234375,0.015625,-0.0078125,1.9999146703074002,0.49998933356088404,0.46153391720450754,0.23076695860225377,0.30768927813633834,0.044677734375,0.02288818359375,0.0302734375,0.11077880859375,0.09197651663405088,0.046966731898238745,0.06262230919765166,0.18199608610567514,cycle
REAL,RAW,54,PAYLOAD,38,3,7,1,2,0.037109375,0.048828125,0.025390625,0.111328125,-0.01171875,0.01171875,0.0234375,0.7599844355187606,1.3157540175759475,0.33333033920818117,0.43859255158971205,0.22806812682665026,0.035732269287109375,0.046443939208984375,0.024745941162109375,0.10674667358398438,0.07436399217221135,0.09393346379647749,0.050880626223091974,0.2035225048923679,cycle
REAL,RAW,55,PAYLOAD,39,4,7,1,2,0.02734375,0.04296875,0.046875,0.1171875,-0.015625,-0.01953125,-0.00390625,0.6363488267909401,1.571371104142477,0.2333313422392129,0.3666635378044774,0.3999965866957935,0.0265960693359375,0.0411224365234375,0.044677734375,0.12689208984375,0.0547945205479452,0.07827788649706457,0.09393346379647749,0.2191780821917808,cycle
REAL,RAW,56,PAYLOAD,40,0,8,0,2,0.02734375,0.03125,0.017578125,0.076171875,-0.00390625,0.009765625,0.013671875,0.8749720008959713,1.142815348467256,0.3589696463472069,0.41025102439680794,0.23076620122320446,0.0265960693359375,0.0302734375,0.017269134521484375,0.08990097045898438,0.0547945205479452,0.05870841487279843,0.03522504892367906,0.1487279843444227,cycle
REAL,RAW,57,PAYLOAD,41,1,8,1,2,0.033203125,0.025390625,0.033203125,0.091796875,0.0078125,0.0,-0.0078125,1.3076408067620722,0.7646828519046955,0.361698187458043,0.2765927315855623,0.361698187458043,0.032100677490234375,0.024745941162109375,0.032100677490234375,0.10290145874023438,0.06262230919765166,0.050880626223091974,0.06262230919765166,0.17221135029354206,cycle
REAL,RAW,58,PAYLOAD,42,2,8,0,2,0.03125,0.025390625,0.044921875,0.1015625,0.005859375,-0.013671875,-0.01953125,1.2307207593054796,0.8124740008319733,0.30768927813633834,0.2499975384857749,0.44230333732098637,0.0302734375,0.024745941162109375,0.042903900146484375,0.09124755859375,0.05870841487279843,0.050880626223091974,0.0821917808219178,0.17221135029354206,cycle
REAL,RAW,59,PAYLOAD,43,3,8,1,2,0.04296875,0.025390625,0.02734375,0.095703125,0.017578125,0.015625,-0.001953125,1.6922410440450344,0.5908953391630158,0.44897490050716204,0.26530335029968666,0.2857113003227395,0.0411224365234375,0.024745941162109375,0.0265960693359375,0.10607528686523438,0.0821917808219178,0.050880626223091974,0.0547945205479452,0.18395303326810175,cycle
REAL,RAW,60,PAYLOAD,44,4,8,1,2,0.033203125,0.04296875,0.033203125,0.109375,-0.009765625,0.0,0.009765625,0.772709289674713,1.2940786724541002,0.30356865308660036,0.3928535510532475,0.30356865308660036,0.032100677490234375,0.0411224365234375,0.032100677490234375,0.109130859375,0.05870841487279843,0.07827788649706457,0.06262230919765166,0.18395303326810175,cycle
REAL,POST_Q1_1,0,HEADER,-1,-1,-1,0,0,0.046218487394957986,0.03361344537815126,0.037815126050420166,0.11764705882352941,0.012605042016806726,0.00840336134453782,-0.0042016806722689065,1.3749590949669248,0.7272569920759896,0.39285380359981226,0.28571185716349984,0.32142583930893726,0.04408233881788009,0.0324835816679613,0.036385142292211,0.12061295106277804,0.09282700421940929,0.06751054852320675,0.0759493670886076,0.1940928270042194,cycle
REAL,POST_Q1_1,1,HEADER,-1,-1,-1,1,0,0.03474903474903475,0.04247104247104247,0.04633204633204633,0.12355212355212356,-0.0077220077220077205,-0.01158301158301158,-0.0038610038610038602,0.8181625541725881,1.222187050394883,0.2812477236512367,0.34374721779595596,0.3749969648683156,0.03354153933304512,0.04066725302246537,0.04418538781473145,0.12373101176189982,0.06976744186046512,0.08527131782945736,0.09302325581395349,0.21705426356589147,cycle
REAL,POST_Q1_1,2,HEADER,-1,-1,-1,0,0,0.07509881422924901,0.04743083003952569,0.05533596837944664,0.17786561264822134,0.02766798418972332,0.01976284584980237,-0.007905138339920952,1.5832999520926767,0.6315705375081058,0.4222198484084078,0.2666651674158365,0.3111093619851426,0.06945898233060976,0.045181146401287335,0.05227389898295552,0.1541345748254152,0.14285714285714285,0.0873015873015873,0.1111111111111111,0.2857142857142857,cycle
REAL,POST_Q1_1,3,HEADER,-1,-1,-1,1,0,0.026515151515151516,0.022727272727272728,0.041666666666666664,0.09090909090909091,0.003787878787878788,-0.015151515151515148,-0.018939393939393936,1.1666153355919007,0.8571105318313709,0.2916634583686246,0.24999725003024967,0.45832829172212436,0.025812098255280073,0.02221074380165289,0.03993055555555557,0.09022038567493111,0.053231939163498096,0.045627376425855515,0.08365019011406843,0.17490494296577946,cycle
REAL,POST_Q1_1,4,HEADER,-1,-1,-1,0,0,0.0398406374501992,0.06374501992031872,0.05179282868525897,0.1553784860557769,-0.02390438247011952,-0.011952191235059764,0.011952191235059757,0.6249901954663086,1.5999598410079907,0.2564086061907653,0.41025376990522444,0.3333311880479949,0.03825336105776098,0.05968159235567691,0.04911033158203838,0.15514039459691117,0.08,0.112,0.096,0.256,cycle
REAL,POST_Q1_1,5,HEADER,-1,-1,-1,1,0,0.05384615384615385,0.046153846153846156,0.046153846153846156,0.14615384615384616,0.007692307692307693,0.007692307692307693,0.0,1.1666413894365621,0.8571269390711315,0.36841853187320295,0.31578731303417396,0.31578731303417396,0.050946745562130184,0.044023668639053264,0.04402366863905325,0.14017751479289942,0.10038610038610038,0.08494208494208494,0.09266409266409266,0.2625482625482625,cycle
REAL,POST_Q1_1,6,HEADER,-1,-1,-1,0,0,0.0502092050209205,0.06276150627615062,0.0502092050209205,0.16317991631799164,-0.012552301255230124,0.0,0.012552301255230124,0.799987253536427,1.2499751046624987,0.30769042210228503,0.38461302762785626,0.30769042210228503,0.047688240752087684,0.058822499606099345,0.04768824075208767,0.15328863290208508,0.09243697478991597,0.12605042016806722,0.10084033613445378,0.3025210084033613,cycle
REAL,POST_Q1_1,7,HEADER,-1,-1,-1,1,0,0.01968503937007874,0.03937007874015748,0.01968503937007874,0.07874015748031496,-0.01968503937007874,0.0,0.01968503937007874,0.49998730032257177,1.9998984051610178,0.24999682504032197,0.49999365008064395,0.24999682504032197,0.019297538595077202,0.03782007564015128,0.019297538595077195,0.07254014508029015,0.039525691699604744,0.07114624505928854,0.039525691699604744,0.1422924901185771,cycle
REAL,POST_Q1_1,8,HEADER,-1,-1,-1,0,0,0.05737704918032787,0.07377049180327869,0.05737704918032787,0.1885245901639344,-0.016393442622950817,0.0,0.016393442622950817,0.7777672347108184,1.2856918779415558,0.30434621172879,0.39130227222272995,0.30434621172879,0.0540849234076861,0.0683284063423811,0.0540849234076861,0.18576995431335658,0.10699588477366255,0.14814814814814814,0.1111111111111111,0.32510288065843623,cycle
REAL,POST_Q1_1,9,HEADER,-1,-1,-1,1,0,0.0199203187250996,0.03187250996015936,0.043824701195219126,0.09561752988047809,-0.01195219123505976,-0.023904382470119525,-0.011952191235059764,0.6249803912402249,1.5999196840318615,0.20833115453667547,0.33332984725868076,0.45832853998068607,0.019523499626990043,0.03085665306899891,0.041904096760368874,0.10241107284011365,0.04,0.064,0.08,0.168,cycle
REAL,POST_Q1_1,10,HEADER,-1,-1,-1,0,0,0.05485232067510549,0.07172995780590717,0.05485232067510549,0.18143459915611815,-0.016877637130801683,0.0,0.016877637130801683,0.7646952216019106,1.307668467890239,0.30232391509842144,0.39534665820562803,0.30232391509842144,0.05184354359166089,0.06658477095906995,0.05184354359166089,0.1991489967775819,0.1016949152542373,0.13135593220338984,0.1016949152542373,0.326271186440678,cycle
REAL,POST_Q1_1,11,HEADER,-1,-1,-1,1,0,0.027237354085603113,0.042801556420233464,0.023346303501945526,0.0933852140077821,-0.01556420233463035,0.0038910505836575876,0.019455252918287938,0.6363487689423983,1.5713708796691321,0.29166354343622236,0.45832842539977803,0.24999732294533344,0.026495480628018587,0.040969583188239046,0.02280125361474057,0.08466441581250284,0.0546875,0.0859375,0.046875,0.1796875,cycle
REAL,POST_Q1_1,12,HEADER,-1,-1,-1,0,0,0.06374501992031872,0.05179282868525897,0.0398406374501992,0.1553784860557769,0.011952191235059757,0.02390438247011952,0.011952191235059764,1.2307454679144272,0.8124872541062013,0.41025376990522444,0.3333311880479949,0.2564086061907653,0.05968159235567691,0.04911033158203838,0.03825336105776099,0.14717226710687134,0.128,0.104,0.08,0.288,cycle
REAL,POST_Q1_1,13,HEADER,-1,-1,-1,1,0,0.055776892430278883,0.027888446215139442,0.027888446215139442,0.11155378486055777,0.027888446215139442,0.027888446215139442,0.0,1.9999282882856628,0.49999103587499966,0.4999955178973217,0.24999775894866086,0.24999775894866086,0.05266583070109998,0.027110680782844714,0.027110680782844714,0.09910953794384217,0.112,0.048,0.048,0.208,cycle
REAL,POST_Q1_1,14,HEADER,-1,-1,-1,0,0,0.05405405405405406,0.05791505791505792,0.06563706563706563,0.1776061776061776,-0.0038610038610038602,-0.011583011583011574,-0.0077220077220077135,0.9333172180560348,1.0714087503666896,0.30434611248601884,0.32608512052073446,0.36956313659016565,0.05113221329437545,0.05456090398175341,0.061328841251621156,0.1692282464483237,0.10852713178294573,0.10077519379844961,0.13178294573643412,0.3333333333333333,cycle
REAL,POST_Q1_1,15,HEADER,-1,-1,-1,1,0,0.049586776859504134,0.05371900826446281,0.04132231404958678,0.1446280991735537,-0.004132231404958678,0.008264462809917356,0.012396694214876033,0.9230597399648406,1.083311486551688,0.34285477226128896,0.371426003283063,0.2857123102177408,0.04712792842018985,0.05083327641554538,0.0396147804111741,0.14850420053275049,0.0912863070539419,0.0995850622406639,0.08298755186721991,0.24066390041493776,cycle
REAL,POST_Q1_1,16,PAYLOAD,0,0,0,0,0,0.061224489795918366,0.06938775510204082,0.02857142857142857,0.15918367346938775,-0.00816326530612245,0.0326530612244898,0.04081632653061225,0.8823402250967559,1.1333148225245655,0.38461296845699305,0.4358946975845921,0.17948605194659675,0.057476051645147866,0.06457309454394003,0.027755102040816323,0.19098708871303627,0.11475409836065574,0.13934426229508196,0.05737704918032787,0.29508196721311475,cycle
REAL,POST_Q1_1,17,PAYLOAD,1,1,0,1,0,0.047619047619047616,0.047619047619047616,0.03571428571428571,0.13095238095238096,0.0,0.011904761904761904,0.011904761904761904,0.9999790004409908,0.9999790004409908,0.3636335867980644,0.3636335867980644,0.2727251900985483,0.045351473922902494,0.0453514739229025,0.03443877551020409,0.12967687074829934,0.08764940239043825,0.08764940239043825,0.07171314741035857,0.24701195219123506,cycle
REAL,POST_Q1_1,18,PAYLOAD,2,2,0,0,0,0.05660377358490566,0.04905660377358491,0.06415094339622641,0.16981132075471697,0.007547169811320753,-0.007547169811320753,-0.015094339622641506,1.1538226336155455,0.8666513558260471,0.33333137038193,0.28888718766433935,0.37777555309952066,0.05339978640085439,0.04665005339978641,0.060035599857600576,0.15606977572089709,0.11363636363636363,0.09848484848484848,0.12121212121212122,0.30303030303030304,cycle
REAL,POST_Q1_1,19,PAYLOAD,3,3,0,0,0,0.061224489795918366,0.0326530612244898,0.044897959183673466,0.13877551020408163,0.028571428571428567,0.0163265306122449,-0.012244897959183668,1.874942579883491,0.5333246223645014,0.44117329154539914,0.23529242215754623,0.32352708046662604,0.05747605164514785,0.031586838817159506,0.04288213244481466,0.15216992919616826,0.11475409836065574,0.06557377049180328,0.08196721311475409,0.2459016393442623,cycle
REAL,POST_Q1_1,20,PAYLOAD,4,4,0,1,0,0.03643724696356275,0.02834008097165992,0.044534412955465584,0.10931174089068826,0.00809716599190283,-0.008097165991902834,-0.016194331983805665,1.2856689199681095,0.7777564326845697,0.33333028397851316,0.25925688753884363,0.4074036804181828,0.035109573997279084,0.027536920782179678,0.04255109901817764,0.10545985018603811,0.07317073170731707,0.056910569105691054,0.08943089430894309,0.21138211382113822,cycle
REAL,POST_Q1_1,21,PAYLOAD,5,0,1,1,0,0.026923076923076925,0.04230769230769231,0.026923076923076925,0.09615384615384616,-0.015384615384615385,0.0,0.015384615384615385,0.6363485953968361,1.571370206249482,0.2799970880302845,0.4399954240475899,0.2799970880302845,0.026198224852071007,0.04051775147928994,0.026198224852071007,0.08690828402366862,0.05405405405405406,0.07722007722007722,0.05405405405405406,0.16988416988416988,cycle
REAL,POST_Q1_1,22,PAYLOAD,6,1,1,0,0,0.05371900826446281,0.05371900826446281,0.04132231404958678,0.1487603305785124,0.0,0.012396694214876033,0.012396694214876033,0.9999813849619107,0.9999813849619107,0.3611086836582932,0.3611086836582932,0.2777759105063794,0.05083327641554538,0.050833276415545366,0.03961478041117411,0.14315962024451886,0.0912863070539419,0.0995850622406639,0.08298755186721991,0.24896265560165975,cycle
REAL,POST_Q1_1,23,PAYLOAD,7,2,1,0,0,0.03543307086614173,0.05511811023622047,0.04330708661417323,0.13385826771653545,-0.01968503937007874,-0.007874015748031496,0.011811023622047244,0.6428454798034379,1.555511655559943,0.26470390485906364,0.4117616297807657,0.3235269948277445,0.0341775683551367,0.05208010416020833,0.04143158286316572,0.12381424762849527,0.07114624505928854,0.10276679841897234,0.07905138339920949,0.2450592885375494,cycle
REAL,POST_Q1_1,24,PAYLOAD,8,3,1,0,0,0.06611570247933884,0.05785123966942149,0.07851239669421488,0.2024793388429752,0.008264462809917356,-0.012396694214876033,-0.02066115702479339,1.1428373880965772,0.8749867658251669,0.3265289995914714,0.2857128746425375,0.3877531870148723,0.061744416365002386,0.05450447373813262,0.07234820025954514,0.18627484461443894,0.13278008298755187,0.1078838174273859,0.14107883817427386,0.3236514522821577,cycle
REAL,POST_Q1_1,25,PAYLOAD,9,4,1,0,0,0.07251908396946564,0.05725190839694656,0.0648854961832061,0.1946564885496183,0.015267175572519082,0.007633587786259541,-0.007633587786259541,1.2666445426086557,0.7894627979340495,0.37254710573839794,0.2941161361092616,0.3333316209238298,0.06726006642969526,0.05397412738185419,0.06067536856826525,0.1872996911601888,0.14559386973180077,0.09195402298850575,0.12260536398467432,0.32950191570881227,cycle
REAL,POST_Q1_1,26,PAYLOAD,10,0,2,0,0,0.04330708661417323,0.05511811023622047,0.03543307086614173,0.13385826771653545,-0.011811023622047244,0.007874015748031496,0.01968503937007874,0.7857000308708685,1.2726978849761106,0.3235269948277445,0.4117616297807657,0.26470390485906364,0.04143158286316572,0.052080104160208314,0.0341775683551367,0.13168826337652678,0.07905138339920949,0.11067193675889328,0.07114624505928854,0.22924901185770752,cycle
REAL,POST_Q1_1,27,PAYLOAD,11,1,2,0,0,0.06299212598425197,0.07874015748031496,0.04330708661417323,0.18503937007874016,-0.015748031496062992,0.01968503937007874,0.03543307086614173,0.7999898401290304,1.2499801565650146,0.3404236921783444,0.4255296152229305,0.23404128837261176,0.05902411804823608,0.07254014508029015,0.041431582863165735,0.17442184884369769,0.11857707509881422,0.13438735177865613,0.07905138339920949,0.2845849802371542,cycle
REAL,POST_Q1_1,28,PAYLOAD,12,2,2,0,0,0.046413502109704644,0.05485232067510549,0.0379746835443038,0.13924050632911392,-0.008438818565400845,0.008438818565400845,0.01687763713080169,0.8461384203995665,1.1817927195568605,0.3333309394111321,0.3939365647586107,0.2727253140636536,0.04425928893161708,0.05184354359166089,0.03653260695401379,0.1367302248571276,0.09322033898305085,0.11016949152542373,0.06779661016949153,0.2542372881355932,cycle
REAL,POST_Q1_1,29,PAYLOAD,13,3,2,1,0,0.029411764705882353,0.029411764705882353,0.03676470588235294,0.09558823529411764,0.0,-0.00735294117647059,-0.00735294117647059,0.9999660011559607,0.9999660011559607,0.3076890887910711,0.3076890887910711,0.3846113609888389,0.028546712802768163,0.02854671280276816,0.03541306228373703,0.08645112456747406,0.05904059040590406,0.05904059040590406,0.06642066420664207,0.16236162361623616,cycle
REAL,POST_Q1_1,30,PAYLOAD,14,4,2,1,0,0.032,0.064,0.06,0.156,-0.032,-0.027999999999999997,0.0040000000000000036,0.4999921876220684,1.9999375019530639,0.20512689021224223,0.41025378042448446,0.38461291914795415,0.030975999999999997,0.059904,0.056400000000000006,0.155664,0.0642570281124498,0.11244979919678715,0.10441767068273092,0.27309236947791166,cycle
REAL,POST_Q1_1,31,PAYLOAD,15,0,3,0,0,0.055970149253731345,0.05970149253731343,0.055970149253731345,0.17164179104477612,-0.0037313432835820864,0.0,0.0037313432835820864,0.937484297138023,1.0666476092293817,0.32608505672184346,0.34782406050329967,0.32608505672184346,0.05283749164624638,0.05613722432613055,0.05283749164624638,0.16456894631321006,0.11235955056179775,0.11235955056179775,0.10486891385767791,0.30711610486891383,cycle
REAL,POST_Q1_1,32,PAYLOAD,16,1,3,0,0,0.07874015748031496,0.04330708661417323,0.05511811023622047,0.17716535433070865,0.03543307086614173,0.023622047244094488,-0.011811023622047244,1.818139835680158,0.5499930150887083,0.44444193581662894,0.24444306469914592,0.3111093550716403,0.07254014508029015,0.041431582863165735,0.05208010416020831,0.16939983879967757,0.1422924901185771,0.08695652173913043,0.10276679841897234,0.2924901185770751,cycle
